study_id,project_name,study_phase,protocol_version,designation,variant_id,model_id,kind,family,stratum,interpretation,analysis_family,severity,level_A_basic_pass,level_B_canonical_feature,level_C_canonical_trace,level_D_multi_protocol,level_E_full_battery,level_feature_level_canonical_survivor,level_full_trace_canonical_survivor,survivor_confirmed_h4,full_trace_survivor_confirmed_h4,trace_reproducible,secondary_reproducible,operator,params,class,admissible,structural_valid,libneuroml_strict,status_h,n_detections_h,n_detections_h2,canonical_detected_h,canonical_detected_reproducible,detecting_protocols,canonical_runs_but_battery_failed,runtime_s
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-778919ce32,traub2005_testseg_all,mutant,biophysical,primary_semantic,4_equivalent_within_tested_domain,maximal_conductance,strong,True,False,True,False,True,False,False,,,P00_canonical:trace_rmse,,scale_conductance,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_a_all']"", ""new"": ""0.025 mS_per_cm2"", ""old"": ""0.05 mS_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""cat_a_all"", ""factor"": 0.5, ""generator_seed"": 20260917}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,7880.076
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-218fcb2b5b,traub2005_testseg_all,mutant,biophysical,primary_semantic,5_non_equivalent,reversal_potential,mild,True,True,True,False,True,False,False,,,P00_canonical:spike_timing;P00_canonical:trace_rmse,,shift_reversal,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kahp_slower_all']"", ""new"": ""-93.0 mV"", ""old"": ""-95.0 mV""}], ""element"": ""channelDensity"", ""element_id"": ""kahp_slower_all"", ""generator_seed"": 20260917, ""shift_mV"": 2.0}",5_non_equivalent,True,True,True,ok,1,1,True,True,P00_canonical,False,7991.491
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-293fd11ac3,traub2005_testseg_all,mutant,biophysical,primary_semantic,5_non_equivalent,reversal_potential,mild,True,True,True,True,True,False,False,,,P00_canonical:spike_timing;P00_canonical:trace_rmse,P00_canonical:firing_regime;P00_canonical:first_isi;P00_canonical:mean_frequency,shift_reversal,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all']"", ""new"": ""45.0 mV"", ""old"": ""50.0 mV""}], ""element"": ""channelDensity"", ""element_id"": ""nap_all"", ""generator_seed"": 20260917, ""shift_mV"": -5.0}",5_non_equivalent,True,True,True,ok,4,4,True,True,P00_canonical;P05_long_step,False,8012.079
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-05d578b3a4,traub2005_testseg_all,mutant,biophysical,primary_semantic,4_equivalent_within_tested_domain,reversal_potential,strong,True,False,False,False,False,False,False,,,,,shift_reversal,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='cat_all']"", ""new"": ""135.0 mV"", ""old"": ""125.0 mV""}], ""element"": ""channelDensity"", ""element_id"": ""cat_all"", ""generator_seed"": 20260917, ""shift_mV"": 10.0}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,2644.025
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_reversal-30561b52ef,traub2005_testseg_all,mutant,biophysical,primary_semantic,5_non_equivalent,reversal_potential,strong,True,True,True,True,True,False,False,,,P00_canonical:spike_count;P00_canonical:trace_rmse,P00_canonical:firing_regime;P00_canonical:first_isi;P00_canonical:mean_frequency;P05_long_step:mean_frequency,shift_reversal,"{""changes"": [{""attribute"": ""erev"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='nap_all']"", ""new"": ""40.0 mV"", ""old"": ""50.0 mV""}], ""element"": ""channelDensity"", ""element_id"": ""nap_all"", ""generator_seed"": 20260917, ""shift_mV"": -10.0}",5_non_equivalent,True,True,True,ok,9,9,True,True,P00_canonical;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,False,8001.26
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_capacitance-8d53b9976a,traub2005_testseg_all,mutant,biophysical,primary_semantic,5_non_equivalent,passive_membrane,mild,True,True,True,True,True,False,False,,,P00_canonical:spike_timing;P00_canonical:trace_rmse;P09_short_pulse:trace_rmse,P00_canonical:first_isi;P00_canonical:mean_frequency;P04_step_2x:burst_count;P04_step_2x:firing_regime;P04_step_2x:first_isi;P05_long_step:burst_count;P05_long_step:firing_regime;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:firing_regime;P06_ramp:mean_frequency,scale_capacitance,"{""changes"": [{""attribute"": ""value"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""new"": ""0.8 uF_per_cm2"", ""old"": ""1.0 uF_per_cm2""}], ""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.8, ""generator_seed"": 20260917}",5_non_equivalent,True,True,True,ok,14,14,True,True,P00_canonical;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,False,7999.145
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_capacitance-8f1d58bf3d,traub2005_testseg_all,mutant,biophysical,primary_semantic,5_non_equivalent,passive_membrane,strong,True,True,True,True,True,False,False,,,P00_canonical:spike_count;P00_canonical:trace_rmse;P09_short_pulse:spike_timing;P09_short_pulse:trace_rmse,P00_canonical:ap_half_width;P00_canonical:firing_regime;P00_canonical:first_isi;P00_canonical:mean_frequency;P04_step_2x:burst_count;P04_step_2x:firing_regime;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:ap_half_width;P05_long_step:burst_count;P05_long_step:firing_regime;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:firing_regime;P06_ramp:mean_frequency;P09_short_pulse:ap_half_width,scale_capacitance,"{""changes"": [{""attribute"": ""value"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/specificCapacitance[1]"", ""new"": ""0.5 uF_per_cm2"", ""old"": ""1.0 uF_per_cm2""}], ""element"": ""specificCapacitance"", ""element_id"": null, ""factor"": 0.5, ""generator_seed"": 20260917}",5_non_equivalent,True,True,True,ok,18,18,True,True,P00_canonical;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,False,8012.994
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_time_constant-8e27201a17,traub2005_testseg_all,mutant,biophysical,primary_semantic,4_equivalent_within_tested_domain,gating_time_constant,mild,True,False,True,False,True,False,False,,,P00_canonical:trace_rmse,,scale_gate_time_constant,"{""changes"": [{""attribute"": ""rate"", ""locator"": ""/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m']/forwardRate[1]"", ""new"": ""1.28per_ms"", ""old"": ""1.6per_ms""}, {""attribute"": ""rate"", ""locator"": ""/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m']/reverseRate[1]"", ""new"": ""0.08per_ms"", ""old"": ""0.1per_ms""}], ""channel"": ""cal"", ""factor"": 0.8, ""gate"": ""m"", ""generator_seed"": 20260917, ""mechanism"": ""rate_parameters""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,8014.193
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_time_constant-38f0aa9f71,traub2005_testseg_all,mutant,biophysical,primary_semantic,5_non_equivalent,gating_time_constant,strong,True,True,True,True,True,False,False,,,P00_canonical:spike_timing;P00_canonical:trace_rmse;P09_short_pulse:spike_count;P09_short_pulse:trace_rmse,P00_canonical:ap_half_width;P04_step_2x:ap_half_width;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:ap_half_width;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:mean_frequency;P09_short_pulse:ap_half_width,scale_gate_time_constant,"{""channel"": ""napf"", ""factor"": 0.5, ""gate"": ""m"", ""generator_seed"": 20260917, ""mechanism"": ""q10_insert""}",5_non_equivalent,True,True,True,ok,15,15,True,True,P00_canonical;P04_step_2x;P05_long_step;P06_ramp;P09_short_pulse,False,8090.952
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-484712e890,traub2005_testseg_all,mutant,kinetics,primary_semantic,5_non_equivalent,gating_voltage_dependence,mild,True,True,True,False,True,False,False,,,P00_canonical:spike_timing;P00_canonical:trace_rmse,,shift_gate_midpoint,"{""changes"": [{""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='cat']/ionChannel[@id='cat']/gate[@id='h']/steadyState[1]"", ""new"": ""-75mV"", ""old"": ""-80mV""}], ""channel"": ""cat"", ""delta_mV"": 5.0, ""gate"": ""h"", ""generator_seed"": 20260917, ""mechanism"": ""steady_state""}",5_non_equivalent,True,True,True,ok,1,1,True,True,P00_canonical,False,8019.871
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-19e30fa1d3,traub2005_testseg_all,mutant,kinetics,primary_semantic,5_non_equivalent,gating_voltage_dependence,strong,True,True,True,True,True,False,False,,,P00_canonical:spike_count;P00_canonical:trace_rmse,P00_canonical:firing_regime;P00_canonical:first_isi;P00_canonical:mean_frequency;P04_step_2x:burst_count;P04_step_2x:firing_regime;P04_step_2x:mean_frequency;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:mean_frequency,shift_gate_midpoint,"{""changes"": [{""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/forwardRate[1]"", ""new"": ""-30mV"", ""old"": ""-20mV""}, {""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='km']/ionChannel[@id='km']/gate[@id='m']/reverseRate[1]"", ""new"": ""-53mV"", ""old"": ""-43mV""}], ""channel"": ""km"", ""delta_mV"": -10.0, ""gate"": ""m"", ""generator_seed"": 20260917, ""mechanism"": ""rates""}",5_non_equivalent,True,True,True,ok,13,13,True,True,P00_canonical;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,False,8037.529
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-2aae0cf4be,traub2005_testseg_all,mutant,kinetics,primary_semantic,4_equivalent_within_tested_domain,gating_voltage_dependence,mild,True,False,True,False,True,False,False,,,P00_canonical:spike_timing;P00_canonical:trace_rmse,,scale_gate_slope,"{""changes"": [{""attribute"": ""scale"", ""locator"": ""/neuroml[@id='cat']/ionChannel[@id='cat']/gate[@id='h']/steadyState[1]"", ""new"": ""-5mV"", ""old"": ""-4mV""}], ""channel"": ""cat"", ""factor"": 1.25, ""gate"": ""h"", ""generator_seed"": 20260917, ""mechanism"": ""steady_state""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,8060.731
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_forward_rate_midpoint-3567e7da5d,traub2005_testseg_all,mutant,kinetics,primary_semantic,5_non_equivalent,gating_voltage_dependence,mild,True,True,True,True,True,False,False,,,P00_canonical:spike_timing;P00_canonical:trace_rmse;P02_weak_step:trace_rmse;P07_hyperpolarizing_step:trace_rmse;P08_rebound:trace_rmse;P09_short_pulse:trace_rmse,P00_canonical:first_isi;P02_weak_step:baseline_voltage;P04_step_2x:first_isi;P05_long_step:burst_count;P05_long_step:firing_regime;P07_hyperpolarizing_step:baseline_voltage;P07_hyperpolarizing_step:sag_ratio;P07_hyperpolarizing_step:voltage_deflection;P08_rebound:maximum_voltage,shift_forward_rate_midpoint,"{""changes"": [{""attribute"": ""midpoint"", ""locator"": ""/neuroml[@id='cal']/ionChannel[@id='cal']/gate[@id='m']/forwardRate[1]"", ""new"": ""10mV"", ""old"": ""5mV""}], ""channel"": ""cal"", ""delta_mV"": 5.0, ""gate"": ""m"", ""generator_seed"": 20260917, ""mechanism"": ""forward_rate""}",5_non_equivalent,True,True,True,ok,9,9,True,True,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,False,7928.029
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-increase_dt-db1611d787,traub2005_testseg_all,mutant,numerical,numerical_robustness,numerical_sensitivity_missed_by_canonical (not semantic drift),numerical_robustness,strong,True,False,False,True,True,True,True,False,False,,P05_long_step:ap_half_width;P09_short_pulse:ap_half_width,increase_dt,"{""changes"": [{""attribute"": ""step"", ""locator"": ""/Lems[1]/Component[@id='sim1']"", ""new"": ""2E-3ms"", ""old"": ""5.0E-4ms""}], ""factor"": 4, ""generator_seed"": 20260917}",6_silent_under_canonical,True,True,True,ok,6,5,False,False,P04_step_2x;P05_long_step;P09_short_pulse,False,7548.24
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-solver_config-fe9e6698c3,traub2005_testseg_all,mutant,numerical,numerical_robustness,no_reproducible_numerical_sensitivity,numerical_robustness,not_applicable,True,False,False,False,False,False,False,,,,,solver_config,"{""generator_seed"": 20260917, ""mechanism"": ""insert_meta"", ""method"": ""eulertree""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,18457.159
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-recording_resolution-c6355666a0,traub2005_testseg_all,mutant,numerical,numerical_robustness,no_reproducible_numerical_sensitivity,numerical_robustness,not_applicable,True,False,False,False,False,False,False,,,,,recording_resolution,"{""generator_seed"": 20260917, ""sample_every_ms"": 0.05}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,18592.473
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-wrong_channel-9f2bfc0fc0,traub2005_testseg_all,mutant,reference,primary_semantic,5_non_equivalent,mechanism_composition,not_applicable,True,True,True,True,True,False,False,,,P00_canonical:spike_count;P00_canonical:trace_rmse;P02_weak_step:spike_count;P02_weak_step:trace_rmse;P07_hyperpolarizing_step:spike_count;P07_hyperpolarizing_step:trace_rmse;P08_rebound:spike_count;P08_rebound:trace_rmse;P09_short_pulse:spike_count;P09_short_pulse:trace_rmse,P00_canonical:baseline_voltage;P00_canonical:firing_regime;P00_canonical:first_isi;P00_canonical:mean_frequency;P02_weak_step:baseline_voltage;P02_weak_step:voltage_deflection;P04_step_2x:first_isi;P04_step_2x:mean_frequency;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:mean_frequency;P07_hyperpolarizing_step:baseline_voltage;P07_hyperpolarizing_step:minimum_voltage;P07_hyperpolarizing_step:sag_ratio;P07_hyperpolarizing_step:voltage_deflection;P08_rebound:firing_regime;P08_rebound:maximum_voltage,wrong_channel,"{""changes"": [{""attribute"": ""ionChannel"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='pas_all']"", ""new"": ""kc"", ""old"": ""pas""}], ""element_id"": ""pas_all"", ""generator_seed"": 20260917, ""new_species"": ""k"", ""old_species"": ""non_specific""}",5_non_equivalent,True,True,True,ok,19,19,True,True,P00_canonical;P02_weak_step;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp;P07_hyperpolarizing_step;P08_rebound,False,8327.831
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-omit_include-6ba2be58e7,traub2005_testseg_all,mutant,reference,primary_semantic,1_structurally_invalid,mechanism_composition,not_applicable,,,,,,,,,,,,omit_include,"{""generator_seed"": 20260917, ""href"": ""cat.channel.nml"", ""removed"": ""<include xmlns=\""http://www.neuroml.org/schema/neuroml2\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"" href=\""cat.channel.nml\""/>""}",1_structurally_invalid,False,False,True,not_run,0,,False,False,,False,0.0
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-duplicate_conductance-bbcb98adea,traub2005_testseg_all,mutant,reference,primary_semantic,5_non_equivalent,mechanism_composition,not_applicable,True,True,True,True,True,False,False,,,P00_canonical:spike_count;P00_canonical:trace_rmse,P00_canonical:firing_regime;P00_canonical:first_isi;P00_canonical:mean_frequency;P04_step_2x:burst_count;P04_step_2x:firing_regime;P04_step_2x:mean_frequency;P05_long_step:first_isi;P05_long_step:mean_frequency;P06_ramp:firing_regime;P06_ramp:mean_frequency,duplicate_conductance,"{""generator_seed"": 20260917, ""new_id"": ""kc_fast_all_dup"", ""source_id"": ""kc_fast_all""}",5_non_equivalent,True,True,True,ok,12,13,True,True,P00_canonical;P03_rheobase;P04_step_2x;P05_long_step;P06_ramp,False,8324.571
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-wrong_compatible_component-e3b2cc5ec3,traub2005_testseg_all,mutant,reference,primary_semantic,4_equivalent_within_tested_domain,mechanism_composition,not_applicable,True,False,True,False,True,False,False,,,P00_canonical:trace_rmse,,wrong_compatible_component,"{""changes"": [{""attribute"": ""ionChannel"", ""locator"": ""/neuroml[@id='TestSeg_all']/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='naf_all']"", ""new"": ""napf"", ""old"": ""naf""}], ""element_id"": ""naf_all"", ""generator_seed"": 20260917, ""new_species"": ""na"", ""old_species"": ""na""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,7805.76
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,traub2005_testseg_all__unit_conversion__000,traub2005_testseg_all,valid_transform,unit_conversion,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,unit_conversion,"{""attribute"": ""conductance"", ""file"": ""neuroConstruct/generatedNeuroML2/cal.channel.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml/ionChannel[@id='cal']"", ""n_sites"": 227, ""new"": ""1e-11S"", ""old"": ""10pS"", ""site_index"": 97, ""to_unit"": ""S"", ""xsd_type"": ""Nml2Quantity_conductance""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,2701.109
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,traub2005_testseg_all__xml_formatting__000,traub2005_testseg_all,no_change_control,formatting,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,xml_formatting,"{""file"": ""neuroConstruct/generatedNeuroML2/cad__beta0_03__phi300000.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml"", ""n_sites"": 58, ""site_index"": 13, ""style"": ""attribute_order""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,2695.586
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,traub2005_testseg_all__add_comments__000,traub2005_testseg_all,no_change_control,formatting,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,add_comments,"{""file"": ""neuroConstruct/generatedNeuroML2/kdr.channel.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml"", ""n_sites"": 87, ""position"": ""root_start"", ""site_index"": 54}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,2715.868
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,traub2005_testseg_all__numeric_literal_format__000,traub2005_testseg_all,valid_transform,literal_format,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,numeric_literal_format,"{""attribute"": ""midpoint"", ""file"": ""neuroConstruct/generatedNeuroML2/km.channel.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml/ionChannel[@id='km']/gate[@id='m']/reverseRate[1]"", ""n_sites"": 692, ""new"": ""-4.3e1mV"", ""old"": ""-43mV"", ""site_index"": 500, ""style"": ""scientific"", ""xsd_type"": ""Nml2Quantity_voltage""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,2660.245
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,traub2005_testseg_all__rename_identifier__000,traub2005_testseg_all,valid_transform,renaming,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,rename_identifier,"{""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""generator_seed"": 20260917, ""kind"": ""channelDensity"", ""locator"": ""/neuroml/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kc_fast_all']"", ""n_sites"": 87, ""new"": ""kc_fast_all_renamed"", ""old"": ""kc_fast_all"", ""site_index"": 16}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,2680.757
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,traub2005_testseg_all__factor_file__000,traub2005_testseg_all,valid_transform,factoring,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,factor_file,"{""element"": ""ComponentType"", ""file"": ""neuroConstruct/generatedNeuroML2/naf2.channel.nml"", ""generator_seed"": 20260917, ""ident"": ""naf2_m_tau_tau"", ""locator"": ""/neuroml/ComponentType[@name='naf2_m_tau_tau']"", ""n_sites"": 50, ""new_file"": ""neuroConstruct/generatedNeuroML2/naf2_m_tau_tau.factored.nml"", ""site_index"": 34}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,2691.898
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,traub2005_testseg_all__reorder_independent__000,traub2005_testseg_all,valid_transform,reordering,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,reorder_independent,"{""count"": 2, ""file"": ""neuroConstruct/generatedNeuroML2/ka_ib.channel.nml"", ""first"": 1, ""generator_seed"": 20260917, ""locator"": ""/neuroml/ionChannel[@id='ka_ib']"", ""n_sites"": 37, ""permutation"": ""reverse"", ""site_index"": 17, ""tag"": ""gate""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,2680.594
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,traub2005_testseg_all__explicit_default__000,traub2005_testseg_all,valid_transform,explicit_default,control,no_detection,control,not_applicable,True,False,False,False,False,False,False,,,,,explicit_default,"{""attribute"": ""segmentGroup"", ""file"": ""neuroConstruct/generatedNeuroML2/TestSeg_all.cell.nml"", ""generator_seed"": 20260917, ""locator"": ""/neuroml/cell[@id='TestSeg_all']/biophysicalProperties[@id='biophys']/intracellularProperties[1]/resistivity[1]"", ""n_sites"": 28, ""site_index"": 27, ""value"": ""all"", ""xsd_type"": ""Resistivity""}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,2673.716
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-8e1d1c8235,smith2013_singlecomp,mutant,biophysical,primary_semantic,4_equivalent_within_tested_domain,maximal_conductance,mild,True,False,False,False,False,False,False,,,,,scale_conductance,"{""changes"": [{""attribute"": ""condDensity"", ""locator"": ""/neuroml[@id='cell']/cell[@id='cell']/biophysicalProperties[@id='biophys']/membraneProperties[1]/channelDensity[@id='kca_all']"", ""new"": ""2.7e-4 S_per_cm2"", ""old"": ""3.0e-4 S_per_cm2""}], ""element"": ""channelDensity"", ""element_id"": ""kca_all"", ""factor"": 0.9, ""generator_seed"": 20260917}",4_equivalent_within_tested_domain,False,True,True,ok,0,,False,False,,False,755.37
